SampleIndex,Dice,Jaccard,GT_Count,Pred_Count,TP,FP,FN
95,0.850512702308718,0.739906133818923,122,113,84,29,38
96,0.954556093359423,0.913062946080758,48,57,45,12,3
97,0.951734458564349,0.9079135209013,88,96,76,20,12
98,0.962283039285323,0.927307807152537,74,66,63,3,11
99,0.862924229941266,0.758897738095934,97,126,81,45,16
100,0.977711211216978,0.956394339784248,47,46,45,1,2
101,0.959684617322968,0.922493921846491,51,59,48,11,3
102,0.971334017975463,0.944265713991789,62,59,56,3,6
103,0.93882345096772,0.884700525868069,60,78,53,25,7
104,0.941903108526682,0.890186065299894,65,69,59,10,6
105,0.965036654730321,0.932435587348132,50,55,46,9,4
106,0.965233726425135,0.932803620561084,58,57,53,4,5
107,0.890705063561242,0.802947020042055,64,77,58,19,6
108,0.914769053947274,0.842925699156048,60,54,50,4,10
109,0.806692371868588,0.676013756093874,14,24,14,10,0
110,0.966752617193543,0.935644873900088,56,54,51,3,5
111,0.93838414895067,0.883920627243033,109,102,90,12,19
112,0.965779345143825,0.933823300288015,74,73,67,6,7
113,0.958627967296863,0.920543222971437,74,70,66,4,8
114,0.965113600156859,0.932579266964125,86,86,80,6,6
115,0.96185645651272,0.926515858569712,93,91,85,6,8
116,0.857579431151726,0.750668759418688,92,120,76,44,16
117,0.909172132661521,0.833469844220077,113,106,94,12,19
118,0.969106235326287,0.940064115755921,67,71,66,5,1
119,0.941785536707918,0.889976058140468,130,113,107,6,23
120,0.929499242667646,0.868284526004373,177,158,140,18,37
121,0.965042405894531,0.932446325715048,42,49,38,11,4
122,0.954385623380258,0.912751053084782,91,81,71,10,20
123,0.919859224164078,0.851610498133633,68,68,58,10,10
124,0.931912305598193,0.872505422993492,159,147,135,12,24
125,0.961101458735294,0.925115803479032,88,90,84,6,4
126,0.97744873002605,0.955892148127644,43,43,41,2,2
127,0.764787478520113,0.61915457074855,27,51,25,26,2
128,0.893888444088604,0.808135887661053,77,91,67,24,10
129,0.901816620141722,0.821189463146039,76,91,70,21,6
130,0.863673796753149,0.76005797832115,219,174,142,32,77
131,0.875518769858392,0.778597940445958,130,137,111,26,19
132,0.916545050578174,0.845946618331734,143,137,107,30,36
133,0.956346322011572,0.916344513684716,41,39,36,3,5
134,0.94699480583725,0.899325863810396,116,108,101,7,15
135,0.972102157473156,0.945718647568587,51,50,44,6,7
136,0.902722871229956,0.822693599967615,165,140,113,27,52
137,0.962393394179696,0.927512786427236,59,55,52,3,7
138,0.965542171094249,0.933379925323394,59,57,55,2,4
139,0.955767663834245,0.915282577193178,12,13,11,2,1
140,0.903774243585729,0.82444171585783,84,83,73,10,11
141,0.948636034704905,0.902290801300807,63,78,61,17,2
142,0.966463626220512,0.93510364099359,87,88,85,3,2
143,0.928621667686248,0.866754198473282,163,155,135,20,28
144,0.892910010054742,0.806537876924435,202,171,149,22,53
145,0.941058341269513,0.888678175526403,191,170,160,10,31
146,0.935247218917622,0.878370299222785,80,95,71,24,9
147,0.942713202968032,0.891634328182695,60,70,54,16,6
148,0.920171180902118,0.852145418447762,181,154,132,22,49
149,0.956349080821968,0.916349579393058,64,69,57,12,7
150,0.870677900288065,0.770973932512394,95,85,69,16,26
151,0.954043916363849,0.912126169817017,100,93,87,6,13
152,0.595924942206483,0.424425274773394,48,86,38,48,10
153,0.871609623289364,0.772436243058176,174,155,110,45,64
154,0.766568355308813,0.621492369364934,4,9,4,5,0
155,0.979669654556419,0.960149483871828,45,44,41,3,4
156,0.970650329482581,0.942974343203188,60,61,57,4,3
157,0.965607899802296,0.933502778702331,45,47,40,7,5
158,0.882083876009377,0.789042985497521,101,101,71,30,30
159,0.968499801823226,0.938923524721659,72,72,67,5,5
160,0.939241080826888,0.885442548584979,92,105,83,22,9
161,0.951334192314886,0.907185287574996,55,67,49,18,6
162,0.919565482004435,0.851107093200266,169,158,149,9,20
163,0.971532174886337,0.944640319476174,68,67,62,5,6
164,0.804695269214377,0.673213489823206,22,37,22,15,0
165,0.964523266088327,0.93147748713261,55,54,50,4,5
166,0.848424052436592,0.736750410801608,50,44,34,10,16
167,0.942572606606033,0.891382815023082,86,84,75,9,11
168,0.918338666164753,0.849007575142396,162,157,137,20,25
169,0.920218401710001,0.852226416126474,184,170,160,10,24
170,0.938923106902446,0.884877536218408,68,72,64,8,4
171,0.94878300037439,0.902556751567277,135,132,124,8,11
172,0.93770814766171,0.882721773303307,97,96,86,10,11
173,0.914754574897231,0.842901111341342,84,99,79,20,5
174,0.928200823649765,0.866021213797289,129,136,113,23,16
175,0.885029448182724,0.793769348204063,39,42,32,10,7
176,0.889888229130283,0.80162038857862,26,36,26,10,0
177,0.869691279968323,0.769428090357429,190,151,134,17,56
178,0.924504412205329,0.859607814943293,114,118,104,14,10
179,0.969693162245502,0.941169297059989,61,60,55,5,6
180,0.921088134568442,0.853719533615484,166,136,124,12,42
181,0.977746280601275,0.956461455749333,36,35,35,0,1
182,0.950662580394527,0.905964623611682,68,68,62,6,6
183,0.939161366873482,0.885300871920146,66,68,62,6,4
184,0.969817291954824,0.941403194191739,56,57,53,4,3
185,0.825486657625816,0.70283293330424,185,143,113,30,72
186,0.859302872693516,0.753313786914304,113,110,90,20,23
187,0.979962286258284,0.960711817863649,53,49,49,0,4
188,0.948260860427482,0.901612219939732,91,83,81,2,10
189,0.941323779180045,0.889151716708042,59,58,46,12,13
190,0.928944168218832,0.867316287960448,108,101,88,13,20
191,0.815590582422997,0.688605283206449,84,125,75,50,9
192,0.935025350740596,0.877978974796089,126,120,108,12,18
193,0.968420857825617,0.93877514408091,60,57,53,4,7
194,0.906647768899479,0.829236675162666,81,86,64,22,17
195,0.918958058034502,0.850066979236437,20,34,19,15,1
196,0.922814162780004,0.856689840224418,61,70,60,10,1
197,0.973539672759029,0.948443546158098,66,62,60,2,6
198,0.978902463538293,0.95867674593592,54,55,52,3,2
199,0.840928112256709,0.725518512828391,19,28,18,10,1
200,0.959222630733909,0.921640553551149,102,101,93,8,9
201,0.932045340037089,0.872738679813858,56,86,51,35,5
202,0.931140391208964,0.87115312764242,68,83,63,20,5
203,0.861684787641927,0.756982581175303,98,108,68,40,30
204,0.866435457698304,0.76434594181908,160,109,89,20,71
205,0.87530364771445,0.778257745689051,108,109,73,36,35
206,0.816898331781234,0.690471794373451,28,49,24,25,4
207,0.898779329258456,0.816166417084446,38,67,38,29,0
208,0.738314431155328,0.585181006573138,8,20,8,12,0
209,0.966791241824755,0.935717234464998,72,73,67,6,5
210,0.711113819000404,0.551727398030522,47,67,41,26,6
211,0.700433543414556,0.538974778754228,74,107,53,54,21
212,0.937036190596277,0.881531602775746,154,142,125,17,29
213,0.967960221861705,0.937909799957339,66,64,60,4,6
214,0.959161214158513,0.921527163674113,71,75,59,16,12
215,0.968576784777777,0.939068241322351,88,88,86,2,2
216,0.938405588279368,0.883958673782391,166,166,153,13,13
217,0.825118805555637,0.702299780996886,55,69,52,17,3
218,0.971250521837896,0.944107912038087,62,65,59,6,3
219,0.936585736015922,0.880734599615963,109,110,92,18,17
220,0.905598858831321,0.827483474536821,118,114,96,18,22
221,0.665423533605726,0.498602778006082,31,68,29,39,2
222,0.932643275240583,0.873787791472249,138,117,105,12,33
223,0.915381677832691,0.843966637041088,179,169,155,14,24
224,0.94678903179707,0.898954777704751,100,100,94,6,6
225,0.935364416324973,0.878577074322633,64,74,58,16,6
226,0.932574506907638,0.873667073667074,103,97,81,16,22
227,0.819202176382943,0.693770059529358,316,230,194,36,122
228,0.959294787369799,0.921773789280203,72,78,64,14,8
229,0.902154828411812,0.821750508868857,199,152,143,9,56
230,0.898679004535561,0.816000973591335,128,141,118,23,10
231,0.833977878140466,0.715233324056035,30,41,25,16,5
232,0.936949541883108,0.881378240072291,64,75,59,16,5
233,0.900112377409631,0.818367584944503,62,86,54,32,8
234,0.841216031494341,0.725947246732412,77,67,48,19,29
235,0.961183348577361,0.92526756021964,36,35,31,4,5
236,0.680404853686789,0.515616365813225,53,124,45,79,8
237,0.964348236177195,0.931151058554263,62,67,58,9,4
238,0.956222578437803,0.916117324138557,126,124,119,5,7
239,0.95269291454829,0.909659571468847,91,90,83,7,8
240,0.930722130741315,0.870421204346604,172,156,150,6,22
241,0.944151705752489,0.894211517787575,138,140,130,10,8
242,0.86070154776058,0.755466266164739,33,46,31,15,2
243,0.806686498246237,0.676005506566953,22,28,20,8,2
244,0.970716507919021,0.943099267973735,52,54,48,6,4
245,0.907640769038135,0.830899527657145,50,66,48,18,2
246,0.951140083838555,0.906832332118745,90,89,83,6,7
247,0.944550972770368,0.89492808122591,58,58,51,7,7
248,0.939741385292734,0.886332232775297,91,81,69,12,22
249,0.708615837598021,0.548725823212818,53,78,45,33,8
250,0.959799574359738,0.922706384944002,65,72,59,13,6
251,0.799778765034819,0.666359452520453,35,63,31,32,4
252,0.931756789730076,0.872232821863327,133,128,118,10,15
253,0.954432333709477,0.912836504494847,66,71,60,11,6
254,0.968957918731276,0.939785035290653,44,48,39,9,5
255,0.848928790042848,0.737511965115042,144,126,105,21,39
256,0.920409739646703,0.852554689911243,167,166,149,17,18
257,0.958180541468362,0.919718415337377,140,127,122,5,18
258,0.862255317136506,0.757863631554286,184,159,141,18,43
259,0.923165526615696,0.857295665613626,111,111,100,11,11
260,0.943058546088383,0.892252397328379,91,105,84,21,7
261,0.579279973016489,0.407736895387069,39,86,30,56,9
262,0.973504210746299,0.948376233919158,59,59,56,3,3
263,0.950194283280992,0.905114411312853,109,116,98,18,11
264,0.937455361184601,0.882273861199604,119,129,103,26,16
265,0.973332485880836,0.948050340051826,52,52,49,3,3
266,0.969138317376248,0.940124493627112,57,56,53,3,4
267,0.963791563275434,0.930113603708883,63,66,58,8,5
268,0.940402006541044,0.887508293094434,46,45,40,5,6
269,0.950155548971472,0.905044121574971,93,86,77,9,16
270,0.964149031186224,0.93077967797852,61,61,53,8,8
271,0.820568461434135,0.695732168084897,16,22,12,10,4
272,0.77416700099785,0.631543612896729,288,196,147,49,141
