SampleIndex,Dice,Jaccard,GT_Count,Pred_Count,TP,FP,FN
98,0.954342093427326,0.912671426695704,129,129,122,7,7
99,0.972808587688872,0.94705677639974,70,65,62,3,8
100,0.954734789427879,0.913389998797825,41,48,40,8,1
101,0.814956097781189,0.687701186644064,247,167,134,33,113
102,0.941771473633128,0.889950941755874,125,117,105,12,20
103,0.906754985387657,0.829416071665495,85,95,75,20,10
104,0.856266491726802,0.748659093690093,158,184,133,51,25
105,0.840502067552238,0.724884490115384,130,137,107,30,23
106,0.95979639170358,0.922700502140609,87,97,81,16,6
107,0.964473659999632,0.931384961196921,63,67,59,8,4
108,0.859951226265402,0.75431090851346,246,179,151,28,95
109,0.916439863338931,0.845767421975203,49,50,44,6,5
110,0.856500027437853,0.749016220366638,79,88,65,23,14
111,0.958025893016003,0.919433493207443,51,52,46,6,5
112,0.889468121077869,0.800938845574767,53,71,49,22,4
113,0.884318154797289,0.792625745950554,20,27,18,9,2
114,0.869320599498842,0.768848003345181,24,35,21,14,3
115,0.857668937580556,0.750805931656995,14,16,14,2,0
116,0.942640518485868,0.891504294391926,91,95,86,9,5
117,0.971182216234422,0.943978838196009,51,51,45,6,6
118,0.965033934015343,0.932430507368586,63,69,55,14,8
119,0.950747891504305,0.906119591093684,60,65,56,9,4
120,0.922138502090045,0.85552596866864,82,94,72,22,10
121,0.96547392808212,0.933252388982574,76,80,71,9,5
122,0.959236337778314,0.921665861902463,108,102,99,3,9
123,0.956801556565827,0.917180774748924,69,69,62,7,7
124,0.833478950263728,0.714499708729784,114,146,104,42,10
125,0.904641493756931,0.825886217709422,139,145,120,25,19
126,0.946951893656956,0.899248465433805,115,125,107,18,8
127,0.968649700430471,0.939205331917556,64,59,56,3,8
128,0.972814043089259,0.94706711724817,60,57,55,2,5
129,0.9809143266797,0.962543535210113,41,38,38,0,3
130,0.672164062919418,0.50621017563153,54,65,35,30,19
131,0.74779546395224,0.597183161716098,223,147,99,48,124
132,0.902162797344936,0.821763732512526,124,120,102,18,22
133,0.696958091694934,0.534870050804047,61,43,26,17,35
134,0.860623131601674,0.755345448439278,123,121,107,14,16
135,0.955832152718816,0.915400867023078,89,83,77,6,12
136,0.771461679146326,0.627950846995364,46,77,40,37,6
137,0.954181957398363,0.912378557769653,122,116,108,8,14
138,0.784323938600009,0.645175111613838,147,126,90,36,57
139,0.885114773724256,0.793906630802676,79,99,74,25,5
140,0.956478440861543,0.916587139465735,92,98,89,9,3
141,0.966909352248227,0.935938539713266,60,61,55,6,5
142,0.953384494061981,0.910921430700112,85,78,74,4,11
143,0.585018629395518,0.413446170775801,15,38,12,26,3
144,0.94859962315971,0.902224922165692,87,93,78,15,9
145,0.941378379904745,0.889249153838402,101,112,94,18,7
146,0.964011406337446,0.930523185520176,63,66,60,6,3
147,0.450559455819168,0.29078847685464,36,98,28,70,8
148,0.862473369357153,0.758200596033296,43,61,40,21,3
149,0.968382666350935,0.93870336874386,68,61,60,1,8
150,0.955276949673977,0.914382954770517,136,123,120,3,16
151,0.470577831678415,0.307683412353592,26,86,25,61,1
152,0.877320471516035,0.781452274898736,54,60,52,8,2
153,0.981395677230886,0.963470952649136,53,50,50,0,3
154,0.933610243776676,0.875486883035249,135,126,118,8,17
155,0.961946662321438,0.92668327089307,68,72,63,9,5
156,0.95373239265886,0.911556838773363,54,61,50,11,4
157,0.919618528610354,0.851197982345523,115,106,93,13,22
158,0.821134968567223,0.696547057273577,80,117,70,47,10
159,0.967902759402546,0.937801905993134,63,58,55,3,8
160,0.948407970473452,0.901878241603303,94,110,92,18,2
161,0.938996514350232,0.885007944884538,65,72,62,10,3
162,0.826449261023091,0.704229679701434,261,175,133,42,128
163,0.885206406893419,0.794054085318723,107,98,79,19,28
164,0.95947001122444,0.922097413409,71,73,64,9,7
165,0.933638793432608,0.875537095388141,218,213,196,17,22
166,0.954857802877476,0.913615205190625,106,97,93,4,13
167,0.910393116455665,0.835524380586039,27,33,23,10,4
168,0.931934683213586,0.872544654869595,140,152,122,30,18
169,0.951473849598646,0.907439313015171,102,110,95,15,7
170,0.914446716299637,0.842378471909302,50,66,47,19,3
171,0.868350458709757,0.767331604906333,242,167,133,34,109
172,0.97818087322911,0.957293563607795,45,47,44,3,1
173,0.948344405848401,0.90176328745102,81,83,73,10,8
174,0.915443179360547,0.844071202116274,53,74,50,24,3
175,0.915248302339832,0.843739912381831,114,118,96,22,18
176,0.977050211199909,0.955130175397933,60,61,59,2,1
177,0.977159167118722,0.955338441432893,29,30,28,2,1
178,0.77120892139693,0.627615983567903,165,131,88,43,77
179,0.801324380814975,0.668508116782915,91,81,52,29,39
180,0.861692925319946,0.756995141721441,167,157,127,30,40
181,0.968780016916997,0.939450391584411,59,58,54,4,5
182,0.903509174662933,0.824000669941938,35,28,25,3,10
183,0.586518504913215,0.414946008810115,31,60,30,30,1
184,0.935023366330166,0.877975475488267,166,164,148,16,18
185,0.962132358716312,0.927027995136545,76,73,67,6,9
186,0.853698078164104,0.744741033668369,22,35,20,15,2
187,0.889034224434939,0.800235474385119,145,144,111,33,34
188,0.925101462562587,0.860640730582863,53,55,43,12,10
189,0.935806060475708,0.879356690279616,64,79,57,22,7
190,0.938586180433452,0.884279216203106,116,114,95,19,21
191,0.941251521113321,0.889022784810127,59,71,54,17,5
192,0.953054714373916,0.910319505191696,109,104,99,5,10
193,0.940583802569801,0.887832189890387,91,84,73,11,18
194,0.854938160832083,0.746630558794398,175,144,103,41,72
195,0.946908656222342,0.899170486793277,29,34,28,6,1
196,0.22136531659708,0.124458000657875,1,27,1,26,0
197,0.815163525452014,0.687996650139419,56,97,53,44,3
198,0.949576284944316,0.903993570722057,91,86,80,6,11
199,0.751607420624997,0.602060147619015,368,253,176,77,192
200,0.935750564043393,0.879258689202205,155,147,132,15,23
201,0.976466505636806,0.954015194436142,55,52,52,0,3
202,0.957882069795427,0.919168591224019,90,93,85,8,5
203,0.928444711608949,0.866445923665793,131,119,103,16,28
204,0.908800167560862,0.832844856225315,156,123,113,10,43
205,0.963350144777803,0.929291737151999,48,44,40,4,8
206,0.977370936733866,0.955743359779234,37,37,35,2,2
207,0.920521502066661,0.85274649178191,179,173,152,21,27
208,0.975879862746934,0.952895883254944,52,48,47,1,5
209,0.849786194817937,0.738807160016157,111,134,96,38,15
210,0.95819370029231,0.91974266287424,83,79,73,6,10
211,0.958658617843326,0.920599751695158,98,94,89,5,9
212,0.774794229577839,0.632378860989916,32,44,28,16,4
213,0.931663203488542,0.872068814376507,145,123,118,5,27
214,0.892341148904238,0.805610091971441,93,91,75,16,18
215,0.955085091657646,0.91403145273598,123,122,115,7,8
216,0.889893032932105,0.801628184788861,146,154,122,32,24
217,0.886075499524685,0.795453820386027,186,187,156,31,30
218,0.940196872087565,0.887142948841389,40,43,38,5,2
219,0.93725160204544,0.881912975685816,112,98,98,0,14
220,0.970172512030535,0.94207284556314,58,56,52,4,6
221,0.930746063573979,0.870463069497781,57,56,51,5,6
222,0.978554746885109,0.958009980369494,50,51,48,3,2
223,0.952335610503194,0.909008285526056,130,122,117,5,13
224,0.842530074926886,0.727906666666667,90,87,65,22,25
225,0.905010615833581,0.826501725879778,149,139,110,29,39
226,0.96557572158632,0.933442632521211,76,82,71,11,5
227,0.947219474593493,0.899731189677684,128,124,117,7,11
228,0.925271787181972,0.860935607855526,46,49,42,7,4
229,0.960857131765893,0.924663163399995,83,81,76,5,7
230,0.962599446558284,0.927895636227233,52,60,49,11,3
231,0.868913880588341,0.768211956345386,96,135,87,48,9
232,0.961335994800854,0.925550505253655,68,66,53,13,15
233,0.952130419091442,0.908634467913359,82,79,75,4,7
234,0.916262186096893,0.845464811084661,211,151,142,9,69
235,0.959753314054427,0.922620881201868,83,80,73,7,10
236,0.691861785647275,0.528890432261863,36,39,30,9,6
237,0.89605743231276,0.81168845059576,243,186,177,9,66
238,0.922020137815466,0.855322228327147,82,86,71,15,11
239,0.850637380896747,0.740094872374068,86,72,62,10,24
240,0.971555852235063,0.944685089945325,56,53,50,3,6
241,0.950076112957843,0.90489998816428,122,116,104,12,18
242,0.947228467772085,0.899747417910821,45,62,40,22,5
243,0.913603327627114,0.840948201389129,93,101,84,17,9
244,0.87955634872642,0.785007213639571,106,128,99,29,7
245,0.94643272343546,0.898312565782773,48,50,45,5,3
246,0.912852522913107,0.839676807565405,92,96,85,11,7
247,0.819452511522302,0.694129223534223,35,64,35,29,0
248,0.890065999685716,0.801908941823287,87,81,68,13,19
249,0.914444103630664,0.842374037752493,138,142,124,18,14
250,0.959451296740126,0.922062844088236,43,53,42,11,1
251,0.936546623886739,0.880665429179091,93,87,77,10,16
252,0.975170282285657,0.951543720317323,41,40,38,2,3
253,0.973242435820949,0.947879489545431,56,56,52,4,4
254,0.848737483119729,0.737223240290725,167,127,110,17,57
255,0.77853763422511,0.637381597697617,102,99,81,18,21
256,0.963282068599067,0.929165050031854,115,107,105,2,10
257,0.89567933705459,0.811068168067834,61,67,56,11,5
258,0.864873348737847,0.76191793028222,67,89,64,25,3
259,0.794091624678599,0.658500795690184,68,101,62,39,6
260,0.797440335323137,0.663119143894965,238,180,147,33,91
261,0.88101375045632,0.787332061332832,111,113,93,20,18
262,0.95058762997556,0.905828497098259,74,77,65,12,9
263,0.886410259415992,0.795993557691296,71,88,68,20,3
264,0.911514287663859,0.837415022846317,78,82,72,10,6
265,0.936939897551459,0.881361171765745,88,111,83,28,5
266,0.838225775747192,0.721504883004523,11,18,10,8,1
267,0.96452550452348,0.93148166250064,75,77,72,5,3
268,0.966296806851823,0.93479135331771,42,49,37,12,5
269,0.947058437629839,0.899440644643203,68,73,60,13,8
