SampleIndex,Dice,Jaccard,GT_Count,Pred_Count,TP,FP,FN
103,0.966827983478457,0.935786072423398,53,56,49,7,4
104,0.935787016835884,0.879323059988993,117,126,110,16,7
105,0.965935663583829,0.934115634363274,77,74,71,3,6
106,0.934730656519155,0.877459454023952,61,67,52,15,9
107,0.576832185056938,0.405315647951198,22,58,21,37,1
108,0.930376686739044,0.869817135812616,51,65,49,16,2
109,0.967376110223012,0.936813606386671,61,58,58,0,3
110,0.914216725279868,0.841988218611595,202,158,152,6,50
111,0.72477999675272,0.568356828552803,36,62,34,28,2
112,0.66149932876422,0.494209187174696,31,79,28,51,3
113,0.9603619543999,0.923746450473116,60,70,55,15,5
114,0.948897497770815,0.902763998523822,69,74,63,11,6
115,0.930194765222958,0.869499171423311,44,60,41,19,3
116,0.970623352133272,0.94292342277706,57,57,54,3,3
117,0.932675423854148,0.873844231360318,176,168,155,13,21
118,0.965266046311938,0.932863991629421,64,67,59,8,5
119,0.965549097347858,0.933392870432388,81,83,75,8,6
120,0.959040548258138,0.921304424157303,52,53,48,5,4
121,0.965957541468623,0.934156555660729,60,63,55,8,5
122,0.94891478577308,0.902795294738317,86,84,76,8,10
123,0.939944032790083,0.88669283685467,65,67,54,13,11
124,0.895492727088719,0.81076218242399,170,140,124,16,46
125,0.808425881216803,0.678452031202512,87,90,58,32,29
126,0.906973649896484,0.829782054028787,73,80,66,14,7
127,0.911607320504183,0.837572080075431,189,160,141,19,48
128,0.937367404370814,0.882118060584992,46,64,41,23,5
129,0.972712353342915,0.946874379837269,66,64,61,3,5
130,0.920941367459017,0.853467401757744,75,73,61,12,14
131,0.970724915548252,0.943115140171994,46,53,44,9,2
132,0.957612889302952,0.918672995354474,82,81,74,7,8
133,0.895892537278197,0.811417880529199,99,100,83,17,16
134,0.955584697521132,0.914947047647712,76,84,68,16,8
135,0.851714373403904,0.741726930719033,62,96,45,51,17
136,0.92799541006598,0.865663653663178,98,94,86,8,12
137,0.905043249704021,0.826556162569324,165,169,143,26,22
138,0.966410339673569,0.935003877039902,60,58,55,3,5
139,0.927312274142997,0.864475514905458,102,107,94,13,8
140,0.923674185747446,0.858173402064954,147,148,129,19,18
141,0.870174295487865,0.770184544405998,147,123,92,31,55
142,0.69385034789277,0.531218108716234,41,109,37,72,4
143,0.90710653142208,0.830004531550923,43,51,39,12,4
144,0.943560100961996,0.893150762122109,114,96,95,1,19
145,0.942234787637345,0.890778763212246,68,66,62,4,6
146,0.947025041172248,0.899380401435704,105,97,86,11,19
147,0.970212218894481,0.942147728586291,48,50,44,6,4
148,0.949905874874704,0.904591171540324,149,138,130,8,19
149,0.946676790094615,0.898752425838647,82,95,79,16,3
150,0.882327047347384,0.789432226353267,170,166,135,31,35
151,0.882966639747352,0.790456821761926,31,37,30,7,1
152,0.86641904173462,0.764320391426145,56,56,41,15,15
153,0.684598365412516,0.520448163824282,40,44,32,12,8
154,0.942565869588592,0.89137076483608,52,60,44,16,8
155,0.839448229389895,0.723318210051581,114,120,97,23,17
156,0.79171763944636,0.655242239143168,54,68,54,14,0
157,0.564857231426308,0.393589574358297,30,85,27,58,3
158,0.925909775177367,0.862040966186304,82,79,68,11,14
159,0.951271084111046,0.90707052098845,104,99,92,7,12
160,0.813867494348009,0.686152255730185,119,133,99,34,20
161,0.95071574331475,0.906061191004729,155,154,143,11,12
162,0.976141591960916,0.953395102581072,51,51,49,2,2
163,0.950568372682211,0.905793524740379,81,82,71,11,10
164,0.970013338736819,0.941772719218703,52,56,52,4,0
165,0.812938706720676,0.684832966354153,46,62,45,17,1
166,0.966454495137187,0.935086544898154,72,71,70,1,2
167,0.860557525102618,0.755244379651653,243,174,156,18,87
168,0.942093807067405,0.890526790901801,64,80,61,19,3
169,0.980052880239261,0.960885972666077,38,37,36,1,2
170,0.963594101087321,0.929745867037475,83,82,77,5,6
171,0.940018074839949,0.886824626465222,55,50,47,3,8
172,0.963641040608258,0.929833270485582,75,77,69,8,6
173,0.737960329479555,0.584736238263598,235,142,118,24,117
174,0.911944333334228,0.838141247063932,111,114,97,17,14
175,0.894474844800488,0.809094972279544,63,81,58,23,5
176,0.608984247183658,0.437798239128974,24,41,21,20,3
177,0.967682548390171,0.93738853962135,70,68,65,3,5
178,0.953392252783666,0.910935596759537,84,83,74,9,10
179,0.930904962492175,0.870741075238937,162,153,141,12,21
180,0.955418360986614,0.914642116329952,69,70,59,11,10
181,0.953822588173404,0.911721642420149,93,92,81,11,12
182,0.721269471538798,0.564051186301744,15,35,15,20,0
183,0.863858079348805,0.760343460307911,32,40,26,14,6
184,0.929696662334781,0.868629134954245,117,106,100,6,17
185,0.824285514921372,0.701093271693634,83,87,64,23,19
186,0.970400833165169,0.942503514400029,71,68,66,2,5
187,0.908479763889268,0.832306844925142,201,179,151,28,50
188,0.792690286589046,0.656575754989576,97,135,86,49,11
189,0.959354544070635,0.921884142773552,72,70,64,6,8
190,0.868461734569341,0.767505404900123,66,82,65,17,1
191,0.880148079592781,0.785950413223141,229,184,170,14,59
192,0.609523603665917,0.438355951437143,24,63,22,41,2
193,0.963067670597149,0.928766172380565,88,86,81,5,7
194,0.89947397061491,0.81731276371308,160,141,118,23,42
195,0.931398860382898,0.871605715034736,153,132,122,10,31
196,0.904173097907515,0.825105768238572,92,92,75,17,17
197,0.934681383370125,0.87737261771223,100,99,89,10,11
198,0.965433475461492,0.9331767968156,59,59,54,5,5
199,0.960999512852108,0.924926912681339,71,73,64,9,7
200,0.968150462648493,0.938267089922322,20,20,19,1,1
201,0.955989136303926,0.915688877910208,58,61,51,10,7
202,0.889416729930388,0.800855508902668,51,56,46,10,5
203,0.958301749066509,0.919941785644502,24,27,24,3,0
204,0.86201390822545,0.75749072370581,28,60,28,32,0
205,0.824416557619348,0.701282893156302,237,194,138,56,99
206,0.969400115107775,0.94061733299063,69,65,62,3,7
207,0.874854185983908,0.777547385490603,46,46,41,5,5
208,0.966451549872178,0.935081030553192,55,55,50,5,5
209,0.875845415906384,0.779114748362265,111,77,72,5,39
210,0.962968292918942,0.928581340708875,76,85,72,13,4
211,0.961394084605455,0.925658202360845,73,68,64,4,9
212,0.972002194083412,0.945529444215838,53,52,49,3,4
213,0.965838574399072,0.933934055641116,59,56,52,4,7
214,0.949744745740237,0.904298971024557,15,20,15,5,0
215,0.93585011301661,0.879434489881422,45,46,39,7,6
216,0.938200038543072,0.883593965529759,82,99,72,27,10
217,0.79163045577443,0.655122813676819,91,96,74,22,17
218,0.81107926691304,0.682197933252558,149,167,114,53,35
219,0.948806195459426,0.902598732375618,133,131,125,6,8
220,0.925563222421199,0.861440376703148,51,57,44,13,7
221,0.930202841157645,0.869513284335353,71,67,61,6,10
222,0.947412159160282,0.9000789505648,55,51,49,2,6
223,0.894751215249331,0.809547341371813,43,44,33,11,10
224,0.892499912749101,0.805868932222404,213,185,163,22,50
225,0.951072662998209,0.906709768587703,60,56,51,5,9
226,0.952790857428339,0.909838177203595,123,111,104,7,19
227,0.66457951870259,0.497655628328334,56,107,48,59,8
228,0.955985780021238,0.915682719379708,63,63,57,6,6
229,0.881282962538245,0.787762171333136,62,66,49,17,13
230,0.942675648677032,0.891567140676857,86,92,76,16,10
231,0.944781801592046,0.895342596457749,95,106,92,14,3
232,0.888412966055869,0.799229335109825,63,79,57,22,6
233,0.856232785595173,0.748607561758731,71,80,57,23,14
234,0.949989809244148,0.904743418309393,109,93,90,3,19
235,0.969414058817172,0.940643589320219,63,65,59,6,4
236,0.954967490154127,0.913816059459213,80,80,69,11,11
237,0.908027044581903,0.831547191783916,83,99,77,22,6
238,0.785948959260672,0.647377196581495,85,101,69,32,16
239,0.926343992078747,0.862794028296155,43,43,40,3,3
240,0.903007932144821,0.823167239404353,133,124,115,9,18
241,0.92750261238605,0.864806407080881,66,71,62,9,4
242,0.315343159333406,0.187185396883931,27,108,24,84,3
243,0.932877811369276,0.874199619601478,62,60,51,9,11
244,0.947364677262176,0.899993242482262,140,125,119,6,21
245,0.781565432344313,0.641450475135545,80,89,61,28,19
246,0.949448736764224,0.903762405501138,60,74,56,18,4
247,0.871719470319717,0.772608803740266,125,127,103,24,22
248,0.83915878409404,0.722888516186197,69,108,65,43,4
249,0.933237073508815,0.874830808545657,117,108,103,5,14
250,0.391143654599745,0.243119067602295,27,112,24,88,3
251,0.869347854368391,0.768890642207867,97,84,69,15,28
252,0.964455542185714,0.931351169819769,53,52,49,3,4
253,0.92545534996704,0.861253508580265,88,78,75,3,13
254,0.905320217851817,0.827018304910346,63,82,57,25,6
255,0.968436286895323,0.938804142286704,63,60,56,4,7
256,0.959925566874404,0.922939297709365,48,56,44,12,4
257,0.750310599889747,0.600397666671056,174,162,99,63,75
258,0.939043967596314,0.885092255396136,55,70,47,23,8
259,0.948781968016013,0.902554883143848,114,104,98,6,16
260,0.921163342756657,0.853848760673766,99,113,90,23,9
261,0.516885235734969,0.348513310088391,37,103,33,70,4
262,0.919792550159202,0.851496210561002,47,74,41,33,6
263,0.607239865544018,0.435997448893961,56,130,50,80,6
264,0.890759622649356,0.803035699779415,182,155,117,38,65
265,0.964296066573047,0.931053784243504,71,72,68,4,3
266,0.949983965675487,0.904732817996082,73,75,67,8,6
267,0.879907976796675,0.785567577099823,68,87,64,23,4
268,0.92389679173209,0.858557789470016,125,106,100,6,25
269,0.968679776635451,0.939261884611608,60,63,57,6,3
270,0.933004303224359,0.874421805114874,82,86,78,8,4
271,0.866359272120074,0.76422737011248,109,123,93,30,16
